region_shp,year,type,works_count,cited_by_count,inst_count
Sakha,2015,NA,NA,NA,NA
Sakha,2016,archive,1,0,1
Sakha,2016,company,NA,NA,NA
Sakha,2016,education,307,1552,6
Sakha,2016,facility,181,1179,7
Sakha,2016,government,NA,NA,NA
Sakha,2016,healthcare,NA,NA,NA
Sakha,2016,nonprofit,NA,NA,NA
Sakha,2016,other,NA,NA,NA
Sakha,2016,NA,NA,NA,NA
Sakha,2017,archive,NA,NA,NA
Sakha,2017,company,NA,NA,NA
Sakha,2017,education,349,2050,6
Sakha,2017,facility,217,1319,7
Sakha,2017,government,NA,NA,NA
Sakha,2017,healthcare,NA,NA,NA
Sakha,2017,nonprofit,NA,NA,NA
Sakha,2017,other,NA,NA,NA
Sakha,2017,NA,NA,NA,NA
Sakha,2018,archive,5,0,1
Sakha,2018,company,NA,NA,NA
Sakha,2018,education,547,2428,9
Sakha,2018,facility,377,1635,8
Sakha,2018,government,NA,NA,NA
Sakha,2018,healthcare,NA,NA,NA
Sakha,2018,nonprofit,NA,NA,NA
Sakha,2018,other,NA,NA,NA
Sakha,2018,NA,NA,NA,NA
Sakha,2019,archive,12,12,1
Sakha,2019,company,NA,NA,NA
Sakha,2019,education,752,3160,8
Sakha,2019,facility,499,2030,8
Sakha,2019,government,NA,NA,NA
Sakha,2019,healthcare,NA,NA,NA
Sakha,2019,nonprofit,NA,NA,NA
Sakha,2019,other,NA,NA,NA
Sakha,2019,NA,NA,NA,NA
Sakha,2020,archive,7,110,1
Sakha,2020,company,NA,NA,NA
Sakha,2020,education,1080,4552,9
Sakha,2020,facility,526,2468,8
Sakha,2020,government,NA,NA,NA
Sakha,2020,healthcare,NA,NA,NA
Sakha,2020,nonprofit,NA,NA,NA
Sakha,2020,other,NA,NA,NA
Sakha,2020,NA,NA,NA,NA
Sakha,2021,archive,1,62,1
Sakha,2021,company,NA,NA,NA
Sakha,2021,education,1251,6016,9
Sakha,2021,facility,575,2928,8
Sakha,2021,government,NA,NA,NA
Sakha,2021,healthcare,NA,NA,NA
Sakha,2021,nonprofit,NA,NA,NA
Sakha,2021,other,NA,NA,NA
Sakha,2021,NA,NA,NA,NA
Sakha,2022,archive,1,92,1
Sakha,2022,company,NA,NA,NA
Sakha,2022,education,1056,6135,8
Sakha,2022,facility,369,3044,8
Sakha,2022,government,NA,NA,NA
Sakha,2022,healthcare,NA,NA,NA
Sakha,2022,nonprofit,NA,NA,NA
Sakha,2022,other,NA,NA,NA
Sakha,2022,NA,NA,NA,NA
Sakha,2023,archive,0,94,1
Sakha,2023,company,NA,NA,NA
Sakha,2023,education,762,6832,9
Sakha,2023,facility,364,3348,8
Sakha,2023,government,NA,NA,NA
Sakha,2023,healthcare,NA,NA,NA
Sakha,2023,nonprofit,NA,NA,NA
Sakha,2023,other,NA,NA,NA
Sakha,2023,NA,NA,NA,NA
Sakha,2024,archive,1,34,1
Sakha,2024,company,NA,NA,NA
Sakha,2024,education,260,3274,7
Sakha,2024,facility,114,1460,8
Sakha,2024,government,NA,NA,NA
Sakha,2024,healthcare,NA,NA,NA
Sakha,2024,nonprofit,NA,NA,NA
Sakha,2024,other,NA,NA,NA
Sakha,2024,NA,NA,NA,NA
Sakha,NA,archive,NA,NA,NA
Sakha,NA,company,NA,NA,NA
Sakha,NA,education,NA,NA,NA
Sakha,NA,facility,NA,NA,NA
Sakha,NA,government,NA,NA,NA
Sakha,NA,healthcare,NA,NA,NA
Sakha,NA,nonprofit,NA,NA,NA
Sakha,NA,other,NA,NA,NA
Sakha,NA,NA,NA,NA,NA
Sakhalin,2012,archive,0,2,1
Sakhalin,2012,company,NA,NA,NA
Sakhalin,2012,education,12,94,1
Sakhalin,2012,facility,45,280,1
Sakhalin,2012,government,NA,NA,NA
Sakhalin,2012,healthcare,NA,NA,NA
Sakhalin,2012,nonprofit,NA,NA,NA
Sakhalin,2012,other,NA,NA,NA
Sakhalin,2012,NA,NA,NA,NA
Sakhalin,2013,archive,0,1,1
Sakhalin,2013,company,NA,NA,NA
Sakhalin,2013,education,17,88,1
Sakhalin,2013,facility,25,354,2
Sakhalin,2013,government,NA,NA,NA
Sakhalin,2013,healthcare,NA,NA,NA
Sakhalin,2013,nonprofit,NA,NA,NA
Sakhalin,2013,other,NA,NA,NA
Sakhalin,2013,NA,NA,NA,NA
Sakhalin,2014,archive,0,3,1
Sakhalin,2014,company,NA,NA,NA
Sakhalin,2014,education,21,88,1
Sakhalin,2014,facility,44,461,2
Sakhalin,2014,government,NA,NA,NA
Sakhalin,2014,healthcare,NA,NA,NA
Sakhalin,2014,nonprofit,NA,NA,NA
Sakhalin,2014,other,NA,NA,NA
Sakhalin,2014,NA,NA,NA,NA
Sakhalin,2015,archive,2,6,1
Sakhalin,2015,company,NA,NA,NA
Sakhalin,2015,education,26,125,1
Sakhalin,2015,facility,37,495,2
Sakhalin,2015,government,NA,NA,NA
Sakhalin,2015,healthcare,NA,NA,NA
Sakhalin,2015,nonprofit,NA,NA,NA
Sakhalin,2015,other,NA,NA,NA
Sakhalin,2015,NA,NA,NA,NA
Sakhalin,2016,archive,4,6,1
Sakhalin,2016,company,NA,NA,NA
Sakhalin,2016,education,19,126,1
Sakhalin,2016,facility,26,456,2
Sakhalin,2016,government,NA,NA,NA
Sakhalin,2016,healthcare,NA,NA,NA
Sakhalin,2016,nonprofit,NA,NA,NA
Sakhalin,2016,other,NA,NA,NA
Sakhalin,2016,NA,NA,NA,NA
Sakhalin,2017,archive,0,7,1
Sakhalin,2017,company,NA,NA,NA
Sakhalin,2017,education,25,125,1
Sakhalin,2017,facility,43,518,2
Sakhalin,2017,government,NA,NA,NA
Sakhalin,2017,healthcare,NA,NA,NA
Sakhalin,2017,nonprofit,NA,NA,NA
Sakhalin,2017,other,NA,NA,NA
Sakhalin,2017,NA,NA,NA,NA
Sakhalin,2018,archive,2,13,1
Sakhalin,2018,company,NA,NA,NA
Sakhalin,2018,education,26,156,1
Sakhalin,2018,facility,45,573,2
Sakhalin,2018,government,NA,NA,NA
Sakhalin,2018,healthcare,NA,NA,NA
Sakhalin,2018,nonprofit,NA,NA,NA
Sakhalin,2018,other,NA,NA,NA
Sakhalin,2018,NA,NA,NA,NA
Sakhalin,2019,archive,2,7,1
Sakhalin,2019,company,NA,NA,NA
Sakhalin,2019,education,59,240,1
Sakhalin,2019,facility,79,693,2
Sakhalin,2019,government,NA,NA,NA
Sakhalin,2019,healthcare,NA,NA,NA
Sakhalin,2019,nonprofit,NA,NA,NA
Sakhalin,2019,other,NA,NA,NA
Sakhalin,2019,NA,NA,NA,NA
Sakhalin,2020,archive,3,10,1
Sakhalin,2020,company,NA,NA,NA
Sakhalin,2020,education,63,363,1
Sakhalin,2020,facility,57,725,2
Sakhalin,2020,government,NA,NA,NA
Sakhalin,2020,healthcare,NA,NA,NA
Sakhalin,2020,nonprofit,NA,NA,NA
Sakhalin,2020,other,NA,NA,NA
Sakhalin,2020,NA,NA,NA,NA
Sakhalin,2021,archive,2,23,1
Sakhalin,2021,company,NA,NA,NA
Sakhalin,2021,education,78,339,1
Sakhalin,2021,facility,98,847,2
Sakhalin,2021,government,NA,NA,NA
Sakhalin,2021,healthcare,NA,NA,NA
Sakhalin,2021,nonprofit,NA,NA,NA
Sakhalin,2021,other,NA,NA,NA
Sakhalin,2021,NA,NA,NA,NA
Sakhalin,2022,archive,2,16,1
Sakhalin,2022,company,NA,NA,NA
Sakhalin,2022,education,79,353,1
Sakhalin,2022,facility,62,893,2
Sakhalin,2022,government,NA,NA,NA
Sakhalin,2022,healthcare,NA,NA,NA
Sakhalin,2022,nonprofit,NA,NA,NA
Sakhalin,2022,other,NA,NA,NA
Sakhalin,2022,NA,NA,NA,NA
Sakhalin,2023,archive,2,12,1
Sakhalin,2023,company,NA,NA,NA
Sakhalin,2023,education,75,388,1
Sakhalin,2023,facility,49,767,2
Sakhalin,2023,government,NA,NA,NA
Sakhalin,2023,healthcare,NA,NA,NA
Sakhalin,2023,nonprofit,NA,NA,NA
Sakhalin,2023,other,NA,NA,NA
Sakhalin,2023,NA,NA,NA,NA
Sakhalin,2024,archive,1,8,1
Sakhalin,2024,company,NA,NA,NA
Sakhalin,2024,education,32,139,1
Sakhalin,2024,facility,5,246,2
Sakhalin,2024,government,NA,NA,NA
Sakhalin,2024,healthcare,NA,NA,NA
Sakhalin,2024,nonprofit,NA,NA,NA
Sakhalin,2024,other,NA,NA,NA
Sakhalin,2024,NA,NA,NA,NA
Sakhalin,NA,archive,NA,NA,NA
Sakhalin,NA,company,NA,NA,NA
Sakhalin,NA,education,NA,NA,NA
Sakhalin,NA,facility,NA,NA,NA
Sakhalin,NA,government,NA,NA,NA
Sakhalin,NA,healthcare,NA,NA,NA
Sakhalin,NA,nonprofit,NA,NA,NA
Sakhalin,NA,other,NA,NA,NA
Sakhalin,NA,NA,NA,NA,NA
Samara,2012,archive,NA,NA,NA
Samara,2012,company,NA,NA,NA
Samara,2012,education,479,1576,14
Samara,2012,facility,51,259,4
Samara,2012,government,NA,NA,NA
Samara,2012,healthcare,26,71,2
Samara,2012,nonprofit,NA,NA,NA
Samara,2012,other,NA,NA,NA
Samara,2012,NA,NA,NA,NA
Samara,2013,archive,NA,NA,NA
Samara,2013,company,NA,NA,NA
Samara,2013,education,742,2000,15
Samara,2013,facility,83,430,4
Samara,2013,government,NA,NA,NA
Samara,2013,healthcare,16,134,2
Samara,2013,nonprofit,NA,NA,NA
Samara,2013,other,NA,NA,NA
Samara,2013,NA,NA,NA,NA
Samara,2014,archive,NA,NA,NA
Samara,2014,company,NA,NA,NA
Samara,2014,education,880,2653,16
Samara,2014,facility,72,552,4
Samara,2014,government,NA,NA,NA
Samara,2014,healthcare,25,185,3
Samara,2014,nonprofit,NA,NA,NA
Samara,2014,other,NA,NA,NA
Samara,2014,NA,NA,NA,NA
Samara,2015,archive,NA,NA,NA
Samara,2015,company,NA,NA,NA
Samara,2015,education,1278,3229,16
Samara,2015,facility,141,807,5
Samara,2015,government,NA,NA,NA
Samara,2015,healthcare,27,299,4
Samara,2015,nonprofit,NA,NA,NA
Samara,2015,other,NA,NA,NA
Samara,2015,NA,NA,NA,NA
Samara,2016,archive,NA,NA,NA
Samara,2016,company,NA,NA,NA
Samara,2016,education,1675,3990,16
Samara,2016,facility,159,1120,5
Samara,2016,government,NA,NA,NA
Samara,2016,healthcare,54,329,5
Samara,2016,nonprofit,NA,NA,NA
Samara,2016,other,NA,NA,NA
Samara,2016,NA,NA,NA,NA
Samara,2017,archive,NA,NA,NA
Samara,2017,company,NA,NA,NA
Samara,2017,education,2021,5435,16
Samara,2017,facility,151,1296,4
Samara,2017,government,NA,NA,NA
Samara,2017,healthcare,73,382,5
Samara,2017,nonprofit,NA,NA,NA
Samara,2017,other,NA,NA,NA
Samara,2017,NA,NA,NA,NA
Samara,2018,archive,NA,NA,NA
Samara,2018,company,NA,NA,NA
Samara,2018,education,2496,6538,16
Samara,2018,facility,244,1398,4
Samara,2018,government,NA,NA,NA
Samara,2018,healthcare,85,412,5
Samara,2018,nonprofit,NA,NA,NA
Samara,2018,other,NA,NA,NA
Samara,2018,NA,NA,NA,NA
Samara,2019,archive,NA,NA,NA
Samara,2019,company,NA,NA,NA
Samara,2019,education,3087,9175,17
Samara,2019,facility,340,2000,6
Samara,2019,government,NA,NA,NA
Samara,2019,healthcare,117,468,5
Samara,2019,nonprofit,NA,NA,NA
Samara,2019,other,NA,NA,NA
Samara,2019,NA,NA,NA,NA
Samara,2020,archive,NA,NA,NA
Samara,2020,company,NA,NA,NA
Samara,2020,education,3993,11568,17
Samara,2020,facility,489,2604,4
Samara,2020,government,NA,NA,NA
Samara,2020,healthcare,250,829,5
Samara,2020,nonprofit,NA,NA,NA
Samara,2020,other,NA,NA,NA
Samara,2020,NA,NA,NA,NA
Samara,2021,archive,NA,NA,NA
Samara,2021,company,NA,NA,NA
Samara,2021,education,5164,15292,16
Samara,2021,facility,603,3915,4
Samara,2021,government,NA,NA,NA
Samara,2021,healthcare,290,828,5
Samara,2021,nonprofit,NA,NA,NA
Samara,2021,other,NA,NA,NA
Samara,2021,NA,NA,NA,NA
Samara,2022,archive,NA,NA,NA
Samara,2022,company,NA,NA,NA
Samara,2022,education,3617,15859,17
Samara,2022,facility,451,3179,4
Samara,2022,government,NA,NA,NA
Samara,2022,healthcare,169,843,5
Samara,2022,nonprofit,NA,NA,NA
Samara,2022,other,NA,NA,NA
Samara,2022,NA,NA,NA,NA
Samara,2023,archive,NA,NA,NA
Samara,2023,company,NA,NA,NA
Samara,2023,education,2693,17781,17
Samara,2023,facility,331,4099,4
Samara,2023,government,NA,NA,NA
Samara,2023,healthcare,150,784,5
Samara,2023,nonprofit,NA,NA,NA
Samara,2023,other,NA,NA,NA
Samara,2023,NA,NA,NA,NA
Samara,2024,archive,NA,NA,NA
Samara,2024,company,NA,NA,NA
Samara,2024,education,621,7264,17
Samara,2024,facility,55,1259,4
Samara,2024,government,NA,NA,NA
Samara,2024,healthcare,61,352,5
Samara,2024,nonprofit,NA,NA,NA
Samara,2024,other,NA,NA,NA
Samara,2024,NA,NA,NA,NA
Samara,NA,archive,NA,NA,NA
Samara,NA,company,NA,NA,NA
Samara,NA,education,NA,NA,NA
Samara,NA,facility,NA,NA,NA
Samara,NA,government,NA,NA,NA
Samara,NA,healthcare,NA,NA,NA
Samara,NA,nonprofit,NA,NA,NA
Samara,NA,other,NA,NA,NA
Samara,NA,NA,NA,NA,NA
Saratov,2012,archive,NA,NA,NA
Saratov,2012,company,40,68,2
Saratov,2012,education,551,3333,8
Saratov,2012,facility,169,1042,8
Saratov,2012,government,9,5,1
Saratov,2012,healthcare,1,17,1
Saratov,2012,nonprofit,NA,NA,NA
Saratov,2012,other,NA,NA,NA
Saratov,2012,NA,NA,NA,NA
Saratov,2013,archive,NA,NA,NA
Saratov,2013,company,51,68,2
Saratov,2013,education,742,4317,9
Saratov,2013,facility,124,1431,8
Saratov,2013,government,8,2,1
Saratov,2013,healthcare,1,6,1
Saratov,2013,nonprofit,NA,NA,NA
Saratov,2013,other,NA,NA,NA
Saratov,2013,NA,NA,NA,NA
Saratov,2014,archive,NA,NA,NA
Saratov,2014,company,74,80,2
Saratov,2014,education,950,4885,9
Saratov,2014,facility,128,1601,8
Saratov,2014,government,12,28,1
Saratov,2014,healthcare,0,11,1
Saratov,2014,nonprofit,NA,NA,NA
Saratov,2014,other,NA,NA,NA
Saratov,2014,NA,NA,NA,NA
Saratov,2015,archive,NA,NA,NA
Saratov,2015,company,70,111,2
Saratov,2015,education,1024,5930,9
Saratov,2015,facility,169,1871,8
Saratov,2015,government,12,64,1
Saratov,2015,healthcare,0,3,1
Saratov,2015,nonprofit,NA,NA,NA
Saratov,2015,other,NA,NA,NA
Saratov,2015,NA,NA,NA,NA
Saratov,2016,archive,NA,NA,NA
Saratov,2016,company,72,222,2
Saratov,2016,education,1175,6991,9
Saratov,2016,facility,214,2079,8
Saratov,2016,government,10,103,1
Saratov,2016,healthcare,1,9,1
Saratov,2016,nonprofit,NA,NA,NA
Saratov,2016,other,NA,NA,NA
Saratov,2016,NA,NA,NA,NA
Saratov,2017,archive,NA,NA,NA
Saratov,2017,company,35,139,2
Saratov,2017,education,1168,7535,9
Saratov,2017,facility,192,2133,8
Saratov,2017,government,21,108,1
Saratov,2017,healthcare,3,3,1
Saratov,2017,nonprofit,NA,NA,NA
Saratov,2017,other,NA,NA,NA
Saratov,2017,NA,NA,NA,NA
Saratov,2018,archive,4,0,1
Saratov,2018,company,44,148,2
Saratov,2018,education,1756,9475,9
Saratov,2018,facility,284,2627,8
Saratov,2018,government,25,100,1
Saratov,2018,healthcare,3,5,1
Saratov,2018,nonprofit,NA,NA,NA
Saratov,2018,other,NA,NA,NA
Saratov,2018,NA,NA,NA,NA
Saratov,2019,archive,3,1,1
Saratov,2019,company,57,173,2
Saratov,2019,education,1869,11414,9
Saratov,2019,facility,275,3136,8
Saratov,2019,government,40,101,1
Saratov,2019,healthcare,6,8,1
Saratov,2019,nonprofit,NA,NA,NA
Saratov,2019,other,NA,NA,NA
Saratov,2019,NA,NA,NA,NA
Saratov,2020,archive,5,2,1
Saratov,2020,company,57,194,2
Saratov,2020,education,2194,13400,9
Saratov,2020,facility,390,3915,8
Saratov,2020,government,66,138,1
Saratov,2020,healthcare,11,14,1
Saratov,2020,nonprofit,NA,NA,NA
Saratov,2020,other,NA,NA,NA
Saratov,2020,NA,NA,NA,NA
Saratov,2021,archive,2,10,1
Saratov,2021,company,53,222,2
Saratov,2021,education,2175,15737,9
Saratov,2021,facility,350,4585,8
Saratov,2021,government,92,538,1
Saratov,2021,healthcare,10,28,1
Saratov,2021,nonprofit,NA,NA,NA
Saratov,2021,other,NA,NA,NA
Saratov,2021,NA,NA,NA,NA
Saratov,2022,archive,2,16,1
Saratov,2022,company,44,231,2
Saratov,2022,education,2117,15341,9
Saratov,2022,facility,323,4485,8
Saratov,2022,government,80,886,1
Saratov,2022,healthcare,7,47,1
Saratov,2022,nonprofit,NA,NA,NA
Saratov,2022,other,NA,NA,NA
Saratov,2022,NA,NA,NA,NA
Saratov,2023,archive,0,20,1
Saratov,2023,company,38,166,2
Saratov,2023,education,1358,14470,9
Saratov,2023,facility,245,4409,8
Saratov,2023,government,92,981,1
Saratov,2023,healthcare,5,40,1
Saratov,2023,nonprofit,NA,NA,NA
Saratov,2023,other,NA,NA,NA
Saratov,2023,NA,NA,NA,NA
Saratov,2024,archive,0,14,1
Saratov,2024,company,13,67,2
Saratov,2024,education,381,6407,9
Saratov,2024,facility,67,1979,8
Saratov,2024,government,37,578,1
Saratov,2024,healthcare,3,25,1
Saratov,2024,nonprofit,NA,NA,NA
Saratov,2024,other,NA,NA,NA
Saratov,2024,NA,NA,NA,NA
Saratov,NA,archive,NA,NA,NA
Saratov,NA,company,NA,NA,NA
Saratov,NA,education,NA,NA,NA
Saratov,NA,facility,NA,NA,NA
Saratov,NA,government,NA,NA,NA
Saratov,NA,healthcare,NA,NA,NA
Saratov,NA,nonprofit,NA,NA,NA
Saratov,NA,other,NA,NA,NA
Saratov,NA,NA,NA,NA,NA
Smolensk,2012,archive,NA,NA,NA
Smolensk,2012,company,NA,NA,NA
Smolensk,2012,education,26,216,4
Smolensk,2012,facility,NA,NA,NA
Smolensk,2012,government,NA,NA,NA
Smolensk,2012,healthcare,3,24,2
Smolensk,2012,nonprofit,NA,NA,NA
Smolensk,2012,other,NA,NA,NA
Smolensk,2012,NA,NA,NA,NA
Smolensk,2013,archive,NA,NA,NA
Smolensk,2013,company,NA,NA,NA
Smolensk,2013,education,32,240,5
Smolensk,2013,facility,NA,NA,NA
Smolensk,2013,government,NA,NA,NA
Smolensk,2013,healthcare,2,28,2
Smolensk,2013,nonprofit,NA,NA,NA
Smolensk,2013,other,NA,NA,NA
Smolensk,2013,NA,NA,NA,NA
Smolensk,2014,archive,NA,NA,NA
Smolensk,2014,company,NA,NA,NA
Smolensk,2014,education,40,319,5
Smolensk,2014,facility,NA,NA,NA
Smolensk,2014,government,NA,NA,NA
Smolensk,2014,healthcare,6,67,2
Smolensk,2014,nonprofit,NA,NA,NA
Smolensk,2014,other,NA,NA,NA
Smolensk,2014,NA,NA,NA,NA
Smolensk,2015,archive,NA,NA,NA
Smolensk,2015,company,NA,NA,NA
Smolensk,2015,education,55,440,5
Smolensk,2015,facility,NA,NA,NA
Smolensk,2015,government,1,0,1
Smolensk,2015,healthcare,5,183,2
Smolensk,2015,nonprofit,NA,NA,NA
Smolensk,2015,other,NA,NA,NA
Smolensk,2015,NA,NA,NA,NA
Smolensk,2016,archive,NA,NA,NA
Smolensk,2016,company,NA,NA,NA
Smolensk,2016,education,95,385,6
Smolensk,2016,facility,NA,NA,NA
Smolensk,2016,government,2,0,1
Smolensk,2016,healthcare,3,143,2
Smolensk,2016,nonprofit,NA,NA,NA
Smolensk,2016,other,NA,NA,NA
Smolensk,2016,NA,NA,NA,NA
Smolensk,2017,archive,NA,NA,NA
Smolensk,2017,company,NA,NA,NA
Smolensk,2017,education,113,339,7
Smolensk,2017,facility,NA,NA,NA
Smolensk,2017,government,1,0,1
Smolensk,2017,healthcare,10,72,2
Smolensk,2017,nonprofit,NA,NA,NA
Smolensk,2017,other,NA,NA,NA
Smolensk,2017,NA,NA,NA,NA
Smolensk,2018,archive,NA,NA,NA
Smolensk,2018,company,NA,NA,NA
Smolensk,2018,education,134,571,7
Smolensk,2018,facility,13,0,1
Smolensk,2018,government,4,0,1
Smolensk,2018,healthcare,9,61,2
Smolensk,2018,nonprofit,NA,NA,NA
Smolensk,2018,other,NA,NA,NA
Smolensk,2018,NA,NA,NA,NA
Smolensk,2019,archive,NA,NA,NA
Smolensk,2019,company,NA,NA,NA
Smolensk,2019,education,179,643,6
Smolensk,2019,facility,9,1,1
Smolensk,2019,government,6,0,1
Smolensk,2019,healthcare,21,41,2
Smolensk,2019,nonprofit,NA,NA,NA
Smolensk,2019,other,NA,NA,NA
Smolensk,2019,NA,NA,NA,NA
Smolensk,2020,archive,NA,NA,NA
Smolensk,2020,company,NA,NA,NA
Smolensk,2020,education,303,1058,7
Smolensk,2020,facility,5,4,1
Smolensk,2020,government,5,5,1
Smolensk,2020,healthcare,31,79,2
Smolensk,2020,nonprofit,NA,NA,NA
Smolensk,2020,other,NA,NA,NA
Smolensk,2020,NA,NA,NA,NA
Smolensk,2021,archive,NA,NA,NA
Smolensk,2021,company,NA,NA,NA
Smolensk,2021,education,419,1383,7
Smolensk,2021,facility,2,2,1
Smolensk,2021,government,4,3,1
Smolensk,2021,healthcare,43,130,2
Smolensk,2021,nonprofit,NA,NA,NA
Smolensk,2021,other,NA,NA,NA
Smolensk,2021,NA,NA,NA,NA
Smolensk,2022,archive,NA,NA,NA
Smolensk,2022,company,NA,NA,NA
Smolensk,2022,education,394,1563,7
Smolensk,2022,facility,8,3,1
Smolensk,2022,government,1,5,1
Smolensk,2022,healthcare,30,186,2
Smolensk,2022,nonprofit,NA,NA,NA
Smolensk,2022,other,NA,NA,NA
Smolensk,2022,NA,NA,NA,NA
Smolensk,2023,archive,NA,NA,NA
Smolensk,2023,company,NA,NA,NA
Smolensk,2023,education,230,1711,7
Smolensk,2023,facility,9,4,1
Smolensk,2023,government,3,3,1
Smolensk,2023,healthcare,24,133,2
Smolensk,2023,nonprofit,NA,NA,NA
Smolensk,2023,other,NA,NA,NA
Smolensk,2023,NA,NA,NA,NA
Smolensk,2024,archive,NA,NA,NA
Smolensk,2024,company,NA,NA,NA
Smolensk,2024,education,62,802,7
Smolensk,2024,facility,3,5,1
Smolensk,2024,government,3,2,1
Smolensk,2024,healthcare,7,45,2
Smolensk,2024,nonprofit,NA,NA,NA
Smolensk,2024,other,NA,NA,NA
Smolensk,2024,NA,NA,NA,NA
Smolensk,NA,archive,NA,NA,NA
Smolensk,NA,company,NA,NA,NA
Smolensk,NA,education,NA,NA,NA
Smolensk,NA,facility,NA,NA,NA
Smolensk,NA,government,NA,NA,NA
Smolensk,NA,healthcare,NA,NA,NA
Smolensk,NA,nonprofit,NA,NA,NA
Smolensk,NA,other,NA,NA,NA
Smolensk,NA,NA,NA,NA,NA
Stavropol',2012,archive,NA,NA,NA
Stavropol',2012,company,5,11,1
Stavropol',2012,education,63,226,8
Stavropol',2012,facility,28,9,3
Stavropol',2012,government,NA,NA,NA
Stavropol',2012,healthcare,5,124,2
Stavropol',2012,nonprofit,NA,NA,NA
Stavropol',2012,other,NA,NA,NA
Stavropol',2012,NA,NA,NA,NA
Stavropol',2013,archive,NA,NA,NA
Stavropol',2013,company,1,9,1
Stavropol',2013,education,107,196,7
Stavropol',2013,facility,6,10,3
Stavropol',2013,government,NA,NA,NA
Stavropol',2013,healthcare,3,120,2
Stavropol',2013,nonprofit,NA,NA,NA
Stavropol',2013,other,NA,NA,NA
Stavropol',2013,NA,NA,NA,NA
Stavropol',2014,archive,NA,NA,NA
Stavropol',2014,company,16,10,1
Stavropol',2014,education,163,288,7
Stavropol',2014,facility,8,12,4
Stavropol',2014,government,NA,NA,NA
Stavropol',2014,healthcare,3,128,2
Stavropol',2014,nonprofit,NA,NA,NA
Stavropol',2014,other,NA,NA,NA
Stavropol',2014,NA,NA,NA,NA
Stavropol',2015,archive,NA,NA,NA
Stavropol',2015,company,10,8,1
Stavropol',2015,education,286,322,7
Stavropol',2015,facility,8,15,3
Stavropol',2015,government,NA,NA,NA
Stavropol',2015,healthcare,7,159,2
Stavropol',2015,nonprofit,NA,NA,NA
Stavropol',2015,other,NA,NA,NA
Stavropol',2015,NA,NA,NA,NA
Stavropol',2016,archive,NA,NA,NA
Stavropol',2016,company,6,21,1
Stavropol',2016,education,311,453,8
Stavropol',2016,facility,25,32,3
Stavropol',2016,government,NA,NA,NA
Stavropol',2016,healthcare,14,176,2
Stavropol',2016,nonprofit,NA,NA,NA
Stavropol',2016,other,NA,NA,NA
Stavropol',2016,NA,NA,NA,NA
Stavropol',2017,archive,NA,NA,NA
Stavropol',2017,company,19,13,1
Stavropol',2017,education,414,590,7
Stavropol',2017,facility,25,23,4
Stavropol',2017,government,NA,NA,NA
Stavropol',2017,healthcare,10,198,2
Stavropol',2017,nonprofit,NA,NA,NA
Stavropol',2017,other,NA,NA,NA
Stavropol',2017,NA,NA,NA,NA
Stavropol',2018,archive,NA,NA,NA
Stavropol',2018,company,8,25,1
Stavropol',2018,education,692,832,8
Stavropol',2018,facility,37,51,3
Stavropol',2018,government,NA,NA,NA
Stavropol',2018,healthcare,13,183,2
Stavropol',2018,nonprofit,NA,NA,NA
Stavropol',2018,other,NA,NA,NA
Stavropol',2018,NA,NA,NA,NA
Stavropol',2019,archive,NA,NA,NA
Stavropol',2019,company,9,24,1
Stavropol',2019,education,874,1721,8
Stavropol',2019,facility,33,78,3
Stavropol',2019,government,NA,NA,NA
Stavropol',2019,healthcare,17,167,2
Stavropol',2019,nonprofit,NA,NA,NA
Stavropol',2019,other,NA,NA,NA
Stavropol',2019,NA,NA,NA,NA
Stavropol',2020,archive,NA,NA,NA
Stavropol',2020,company,6,31,1
Stavropol',2020,education,1263,2626,10
Stavropol',2020,facility,29,90,4
Stavropol',2020,government,NA,NA,NA
Stavropol',2020,healthcare,32,174,2
Stavropol',2020,nonprofit,NA,NA,NA
Stavropol',2020,other,NA,NA,NA
Stavropol',2020,NA,NA,NA,NA
Stavropol',2021,archive,NA,NA,NA
Stavropol',2021,company,8,24,1
Stavropol',2021,education,1664,3062,10
Stavropol',2021,facility,42,156,4
Stavropol',2021,government,NA,NA,NA
Stavropol',2021,healthcare,40,266,2
Stavropol',2021,nonprofit,NA,NA,NA
Stavropol',2021,other,NA,NA,NA
Stavropol',2021,NA,NA,NA,NA
Stavropol',2022,archive,NA,NA,NA
Stavropol',2022,company,11,31,1
Stavropol',2022,education,1392,3505,11
Stavropol',2022,facility,34,176,3
Stavropol',2022,government,NA,NA,NA
Stavropol',2022,healthcare,38,347,2
Stavropol',2022,nonprofit,NA,NA,NA
Stavropol',2022,other,NA,NA,NA
Stavropol',2022,NA,NA,NA,NA
Stavropol',2023,archive,NA,NA,NA
Stavropol',2023,company,11,22,1
Stavropol',2023,education,944,4958,11
Stavropol',2023,facility,32,254,3
Stavropol',2023,government,NA,NA,NA
Stavropol',2023,healthcare,33,431,2
Stavropol',2023,nonprofit,NA,NA,NA
Stavropol',2023,other,NA,NA,NA
Stavropol',2023,NA,NA,NA,NA
Stavropol',2024,archive,NA,NA,NA
Stavropol',2024,company,1,14,1
Stavropol',2024,education,274,1898,10
Stavropol',2024,facility,10,108,3
Stavropol',2024,government,NA,NA,NA
Stavropol',2024,healthcare,13,186,2
Stavropol',2024,nonprofit,NA,NA,NA
Stavropol',2024,other,NA,NA,NA
Stavropol',2024,NA,NA,NA,NA
