region_shp,year,type,works_count,cited_by_count,inst_count
Primor'ye,2015,education,877,2122,8
Primor'ye,2015,facility,1260,11773,14
Primor'ye,2015,government,5,6,1
Primor'ye,2016,archive,5,84,1
Primor'ye,2016,education,959,2915,8
Primor'ye,2016,facility,1290,12198,14
Primor'ye,2016,government,5,1,1
Primor'ye,2017,archive,4,79,2
Primor'ye,2017,education,1118,3878,9
Primor'ye,2017,facility,1495,13260,14
Primor'ye,2017,government,13,7,1
Primor'ye,2018,archive,7,84,2
Primor'ye,2018,education,1173,5049,9
Primor'ye,2018,facility,1558,15337,14
Primor'ye,2018,government,28,23,1
Primor'ye,2019,archive,20,90,2
Primor'ye,2019,education,1522,7050,10
Primor'ye,2019,facility,1899,18821,14
Primor'ye,2019,government,41,158,1
Primor'ye,2020,archive,10,170,2
Primor'ye,2020,education,1770,9739,10
Primor'ye,2020,facility,2123,24137,14
Primor'ye,2020,government,46,306,1
Primor'ye,2021,archive,6,149,2
Primor'ye,2021,education,1793,11832,10
Primor'ye,2021,facility,2304,26108,14
Primor'ye,2021,government,21,211,1
Primor'ye,2022,archive,8,133,2
Primor'ye,2022,education,1632,13945,10
Primor'ye,2022,facility,2250,29093,14
Primor'ye,2022,government,15,48,1
Primor'ye,2023,archive,6,110,2
Primor'ye,2023,education,1135,14859,10
Primor'ye,2023,facility,2023,31692,14
Primor'ye,2023,government,5,58,1
Primor'ye,2024,archive,1,49,1
Primor'ye,2024,education,213,4946,9
Primor'ye,2024,facility,415,10007,14
Primor'ye,2024,government,2,7,1
Pskov,2012,education,8,178,4
Pskov,2013,education,16,147,4
Pskov,2014,education,9,157,4
Pskov,2015,education,67,184,4
Pskov,2016,education,21,189,4
Pskov,2017,education,69,231,4
Pskov,2018,archive,4,0,1
Pskov,2018,education,53,220,4
Pskov,2019,archive,2,0,1
Pskov,2019,education,117,297,4
Pskov,2020,archive,4,1,1
Pskov,2020,education,177,310,4
Pskov,2021,archive,2,16,1
Pskov,2021,education,223,439,4
Pskov,2022,archive,1,39,1
Pskov,2022,education,152,418,4
Pskov,2023,archive,7,22,1
Pskov,2023,education,114,512,4
Pskov,2024,archive,0,15,1
Pskov,2024,education,16,149,3
Rostov,2012,company,0,1,1
Rostov,2012,education,608,3199,14
Rostov,2012,facility,173,628,12
Rostov,2012,healthcare,1,0,1
Rostov,2013,education,773,4056,14
Rostov,2013,facility,224,815,12
Rostov,2013,healthcare,2,0,1
Rostov,2014,education,1154,4390,14
Rostov,2014,facility,294,999,12
Rostov,2014,healthcare,2,2,2
Rostov,2015,education,1462,5384,15
Rostov,2015,facility,343,1105,12
Rostov,2015,healthcare,0,4,1
Rostov,2016,education,2194,6753,15
Rostov,2016,facility,408,1301,13
Rostov,2016,healthcare,7,2,2
Rostov,2017,education,2276,8350,14
Rostov,2017,facility,416,1535,13
Rostov,2017,healthcare,3,2,2
Rostov,2018,education,3462,10555,14
Rostov,2018,facility,545,1695,14
Rostov,2018,healthcare,11,1,2
Rostov,2019,education,3898,13092,15
Rostov,2019,facility,716,2080,14
Rostov,2019,healthcare,8,12,2
Rostov,2020,education,4746,17417,15
Rostov,2020,facility,801,2801,14
Rostov,2020,healthcare,13,19,2
Rostov,2021,company,1,0,1
Rostov,2021,education,5961,23574,15
Rostov,2021,facility,879,3576,14
Rostov,2021,healthcare,10,13,2
Rostov,2022,education,4767,24603,15
Rostov,2022,facility,695,3794,14
Rostov,2022,healthcare,13,18,2
Rostov,2023,education,4469,28462,15
Rostov,2023,facility,539,4483,14
Rostov,2023,healthcare,8,30,2
Rostov,2024,education,993,9780,15
Rostov,2024,facility,115,1287,14
Rostov,2024,healthcare,2,10,2
Ryazan',2012,company,71,476,1
Ryazan',2012,education,43,133,5
Ryazan',2012,other,0,1,1
Ryazan',2013,company,74,572,1
Ryazan',2013,education,46,146,5
Ryazan',2013,government,1,0,1
Ryazan',2013,other,0,2,1
Ryazan',2014,company,84,553,1
Ryazan',2014,education,110,180,6
Ryazan',2014,facility,1,0,1
Ryazan',2014,government,1,0,1
Ryazan',2014,other,0,2,1
Ryazan',2015,company,90,563,1
Ryazan',2015,education,193,227,6
Ryazan',2015,government,2,3,1
Ryazan',2015,other,1,4,1
Ryazan',2016,company,84,650,1
Ryazan',2016,education,304,320,6
Ryazan',2016,government,3,3,1
Ryazan',2016,other,0,2,1
Ryazan',2017,company,70,721,1
Ryazan',2017,education,338,513,6
Ryazan',2017,facility,0,1,1
Ryazan',2017,government,8,3,1
Ryazan',2017,other,1,6,1
Ryazan',2018,company,72,781,1
Ryazan',2018,education,420,652,6
Ryazan',2018,government,18,1,1
Ryazan',2018,other,3,2,1
Ryazan',2019,company,99,865,1
Ryazan',2019,education,555,850,6
Ryazan',2019,facility,0,1,1
Ryazan',2019,government,47,12,1
Ryazan',2019,other,20,22,1
Ryazan',2020,company,66,1053,1
Ryazan',2020,education,676,1643,6
Ryazan',2020,facility,0,1,1
Ryazan',2020,government,68,37,1
Ryazan',2020,other,17,24,1
Ryazan',2021,company,68,1131,1
Ryazan',2021,education,637,1695,6
Ryazan',2021,government,71,55,1
Ryazan',2021,other,26,46,1
Ryazan',2022,company,45,1223,1
Ryazan',2022,education,582,1951,6
Ryazan',2022,facility,0,1,1
Ryazan',2022,government,45,87,1
Ryazan',2022,other,10,43,1
Ryazan',2023,company,59,1256,1
Ryazan',2023,education,460,2069,6
Ryazan',2023,government,45,52,1
Ryazan',2023,other,12,68,1
Ryazan',2024,company,9,447,1
Ryazan',2024,education,97,646,6
Ryazan',2024,government,6,16,1
Ryazan',2024,other,0,12,1
Sakha,2012,education,48,483,5
Sakha,2012,facility,82,640,7
Sakha,2013,archive,1,0,1
Sakha,2013,education,92,702,5
Sakha,2013,facility,109,925,7
Sakha,2014,archive,1,0,1
Sakha,2014,education,129,846,5
Sakha,2014,facility,126,896,8
Sakha,2015,education,231,1265,6
Sakha,2015,facility,132,1043,8
Sakha,2016,archive,1,0,1
Sakha,2016,education,309,1551,6
Sakha,2016,facility,182,1195,7
Sakha,2017,education,347,2052,6
Sakha,2017,facility,216,1337,7
Sakha,2018,archive,5,0,1
Sakha,2018,education,548,2427,9
Sakha,2018,facility,379,1648,8
Sakha,2019,archive,12,12,1
Sakha,2019,education,747,3177,8
Sakha,2019,facility,498,2059,8
Sakha,2020,archive,7,110,1
Sakha,2020,education,1085,4577,9
Sakha,2020,facility,526,2505,8
Sakha,2021,archive,1,62,1
Sakha,2021,education,1239,6023,9
Sakha,2021,facility,571,2961,8
Sakha,2022,archive,1,92,1
Sakha,2022,education,1054,6168,8
Sakha,2022,facility,369,3099,8
Sakha,2023,archive,0,94,1
Sakha,2023,education,759,6855,9
Sakha,2023,facility,363,3383,8
Sakha,2024,archive,0,25,1
Sakha,2024,education,227,2633,7
Sakha,2024,facility,94,1192,8
Sakhalin,2012,archive,0,2,1
Sakhalin,2012,education,12,93,1
Sakhalin,2012,facility,45,281,1
Sakhalin,2013,archive,0,1,1
Sakhalin,2013,education,17,88,1
Sakhalin,2013,facility,25,356,2
Sakhalin,2014,archive,0,3,1
Sakhalin,2014,education,21,88,1
Sakhalin,2014,facility,44,462,2
Sakhalin,2015,archive,2,6,1
Sakhalin,2015,education,26,125,1
Sakhalin,2015,facility,37,498,2
Sakhalin,2016,archive,4,6,1
Sakhalin,2016,education,19,125,1
Sakhalin,2016,facility,26,457,2
Sakhalin,2017,archive,0,7,1
Sakhalin,2017,education,25,125,1
Sakhalin,2017,facility,43,520,2
Sakhalin,2018,archive,2,13,1
Sakhalin,2018,education,27,156,1
Sakhalin,2018,facility,45,574,2
Sakhalin,2019,archive,2,7,1
Sakhalin,2019,education,58,239,1
Sakhalin,2019,facility,78,693,2
Sakhalin,2020,archive,3,10,1
Sakhalin,2020,education,63,359,1
Sakhalin,2020,facility,57,725,2
Sakhalin,2021,archive,2,22,1
Sakhalin,2021,education,78,338,1
Sakhalin,2021,facility,98,846,2
Sakhalin,2022,archive,2,16,1
Sakhalin,2022,education,78,352,1
Sakhalin,2022,facility,62,893,2
Sakhalin,2023,archive,2,12,1
Sakhalin,2023,education,74,384,1
Sakhalin,2023,facility,49,766,2
Sakhalin,2024,archive,1,5,1
Sakhalin,2024,education,23,111,1
Sakhalin,2024,facility,2,167,2
Samara,2012,education,478,1575,14
Samara,2012,facility,50,258,4
Samara,2012,healthcare,29,71,2
Samara,2013,education,740,1973,15
Samara,2013,facility,82,428,4
Samara,2013,healthcare,15,134,2
Samara,2014,education,880,2640,16
Samara,2014,facility,71,556,4
Samara,2014,healthcare,25,188,3
Samara,2015,education,1272,3218,16
Samara,2015,facility,133,812,5
Samara,2015,healthcare,28,299,4
Samara,2016,education,1692,3958,16
Samara,2016,facility,161,1080,5
Samara,2016,healthcare,55,328,5
Samara,2017,education,2026,5443,16
Samara,2017,facility,146,1291,4
Samara,2017,healthcare,76,384,5
Samara,2018,education,2492,6565,16
Samara,2018,facility,243,1378,4
Samara,2018,healthcare,86,414,5
Samara,2019,education,3099,9180,17
Samara,2019,facility,348,2000,6
Samara,2019,healthcare,116,500,5
Samara,2020,education,3995,11548,17
Samara,2020,facility,494,2656,4
Samara,2020,healthcare,250,910,5
Samara,2021,education,5098,15279,16
Samara,2021,facility,601,4015,4
Samara,2021,healthcare,290,924,5
Samara,2022,education,3607,15797,17
Samara,2022,facility,450,3252,4
Samara,2022,healthcare,168,903,5
Samara,2023,education,2688,17715,17
Samara,2023,facility,331,4146,4
Samara,2023,healthcare,149,817,5
Samara,2024,education,494,5623,16
Samara,2024,facility,46,956,4
Samara,2024,healthcare,49,286,5
Saratov,2012,company,39,69,2
Saratov,2012,education,550,3423,8
Saratov,2012,facility,169,1069,8
Saratov,2012,government,9,5,1
Saratov,2012,healthcare,1,17,1
Saratov,2013,company,51,66,2
Saratov,2013,education,742,4428,9
Saratov,2013,facility,123,1452,8
Saratov,2013,government,9,2,1
Saratov,2013,healthcare,1,6,1
Saratov,2014,company,74,82,2
Saratov,2014,education,948,4997,9
Saratov,2014,facility,127,1628,8
Saratov,2014,government,12,28,1
Saratov,2014,healthcare,0,11,1
Saratov,2015,company,69,115,2
Saratov,2015,education,1006,6028,9
Saratov,2015,facility,169,1896,8
Saratov,2015,government,12,64,1
Saratov,2015,healthcare,0,3,1
Saratov,2016,company,73,222,2
Saratov,2016,education,1173,7099,9
Saratov,2016,facility,214,2108,8
Saratov,2016,government,11,103,1
Saratov,2016,healthcare,1,9,1
Saratov,2017,company,34,138,2
Saratov,2017,education,1175,7617,9
Saratov,2017,facility,192,2149,8
Saratov,2017,government,22,108,1
Saratov,2017,healthcare,3,3,1
Saratov,2018,archive,4,0,1
Saratov,2018,company,44,154,2
Saratov,2018,education,1753,9571,9
Saratov,2018,facility,283,2634,8
Saratov,2018,government,25,100,1
Saratov,2018,healthcare,3,5,1
Saratov,2019,archive,3,1,1
Saratov,2019,company,58,169,2
Saratov,2019,education,1847,11522,9
Saratov,2019,facility,274,3165,8
Saratov,2019,government,39,101,1
Saratov,2019,healthcare,6,8,1
Saratov,2020,archive,5,2,1
Saratov,2020,company,55,199,2
Saratov,2020,education,2142,13501,9
Saratov,2020,facility,390,3940,8
Saratov,2020,government,66,138,1
Saratov,2020,healthcare,11,14,1
Saratov,2021,archive,2,10,1
Saratov,2021,company,52,227,2
Saratov,2021,education,2151,15865,9
Saratov,2021,facility,349,4609,8
Saratov,2021,government,93,542,1
Saratov,2021,healthcare,9,28,1
Saratov,2022,archive,2,16,1
Saratov,2022,company,44,232,2
Saratov,2022,education,2056,15429,9
Saratov,2022,facility,322,4499,8
Saratov,2022,government,80,897,1
Saratov,2022,healthcare,7,47,1
Saratov,2023,archive,0,20,1
Saratov,2023,company,38,166,2
Saratov,2023,education,1350,14506,9
Saratov,2023,facility,245,4406,8
Saratov,2023,government,93,989,1
Saratov,2023,healthcare,5,39,1
Saratov,2024,archive,0,11,1
Saratov,2024,company,7,49,2
Saratov,2024,education,300,4958,9
Saratov,2024,facility,58,1585,7
Saratov,2024,government,27,448,1
Saratov,2024,healthcare,3,17,1
Smolensk,2012,education,26,218,4
Smolensk,2012,healthcare,3,24,2
Smolensk,2013,education,33,241,5
Smolensk,2013,healthcare,2,28,2
Smolensk,2014,education,40,321,5
Smolensk,2014,healthcare,5,67,2
Smolensk,2015,education,57,441,5
Smolensk,2015,government,1,0,1
Smolensk,2015,healthcare,5,182,2
Smolensk,2016,education,95,386,6
Smolensk,2016,government,2,0,1
Smolensk,2016,healthcare,3,143,2
Smolensk,2017,education,113,342,7
Smolensk,2017,government,1,0,1
Smolensk,2017,healthcare,10,71,2
Smolensk,2018,education,134,574,7
Smolensk,2018,facility,13,0,1
Smolensk,2018,government,4,0,1
Smolensk,2018,healthcare,9,62,2
Smolensk,2019,education,179,649,6
Smolensk,2019,facility,9,1,1
Smolensk,2019,government,6,0,1
Smolensk,2019,healthcare,21,41,2
Smolensk,2020,education,299,1060,7
Smolensk,2020,facility,5,4,1
Smolensk,2020,government,5,5,1
Smolensk,2020,healthcare,29,79,2
Smolensk,2021,education,417,1386,7
Smolensk,2021,facility,2,2,1
Smolensk,2021,government,4,3,1
Smolensk,2021,healthcare,45,129,2
Smolensk,2022,education,394,1562,7
Smolensk,2022,facility,8,3,1
Smolensk,2022,government,1,5,1
Smolensk,2022,healthcare,30,184,2
Smolensk,2023,education,228,1717,7
Smolensk,2023,facility,9,4,1
Smolensk,2023,government,3,3,1
Smolensk,2023,healthcare,21,133,2
Smolensk,2024,education,52,603,7
Smolensk,2024,facility,3,5,1
Smolensk,2024,government,2,1,1
Smolensk,2024,healthcare,7,29,2
Stavropol',2012,company,5,11,1
Stavropol',2012,education,63,224,7
Stavropol',2012,facility,27,9,3
Stavropol',2012,healthcare,6,124,2
Stavropol',2013,company,1,9,1
Stavropol',2013,education,107,196,7
Stavropol',2013,facility,6,10,3
Stavropol',2013,healthcare,3,120,2
Stavropol',2014,company,15,10,1
Stavropol',2014,education,162,290,7
Stavropol',2014,facility,8,12,4
Stavropol',2014,healthcare,3,129,2
Stavropol',2015,company,10,8,1
Stavropol',2015,education,287,321,7
Stavropol',2015,facility,7,15,3
Stavropol',2015,healthcare,7,160,2
Stavropol',2016,company,6,21,1
Stavropol',2016,education,312,452,8
Stavropol',2016,facility,25,32,3
Stavropol',2016,healthcare,15,176,2
Stavropol',2017,company,19,13,1
Stavropol',2017,education,415,584,7
Stavropol',2017,facility,26,24,4
Stavropol',2017,healthcare,10,198,2
Stavropol',2018,company,7,25,1
Stavropol',2018,education,690,828,8
Stavropol',2018,facility,37,54,3
Stavropol',2018,healthcare,13,186,2
Stavropol',2019,company,9,24,1
Stavropol',2019,education,870,1726,8
Stavropol',2019,facility,33,76,3
Stavropol',2019,healthcare,19,166,2
Stavropol',2020,company,6,29,1
Stavropol',2020,education,1236,2605,10
Stavropol',2020,facility,29,90,4
Stavropol',2020,healthcare,32,185,2
Stavropol',2021,company,6,22,1
Stavropol',2021,education,1650,3053,10
Stavropol',2021,facility,43,156,4
Stavropol',2021,healthcare,39,283,2
Stavropol',2022,company,11,29,1
Stavropol',2022,education,1388,3498,11
Stavropol',2022,facility,34,175,3
Stavropol',2022,healthcare,38,358,2
Stavropol',2023,company,11,22,1
Stavropol',2023,education,944,4949,11
Stavropol',2023,facility,32,252,3
Stavropol',2023,healthcare,33,439,2
Stavropol',2024,company,1,11,1
Stavropol',2024,education,242,1476,8
Stavropol',2024,facility,9,85,3
Stavropol',2024,healthcare,9,151,2
Sverdlovsk,2012,company,57,78,6
Sverdlovsk,2012,education,954,2123,17
Sverdlovsk,2012,facility,1823,13306,27
Sverdlovsk,2012,healthcare,19,170,6
Sverdlovsk,2013,company,49,86,6
Sverdlovsk,2013,education,1338,3006,18
Sverdlovsk,2013,facility,2090,15243,28
Sverdlovsk,2013,healthcare,21,175,6
Sverdlovsk,2013,other,3,0,1
Sverdlovsk,2014,company,58,86,7
Sverdlovsk,2014,education,1614,3943,22
Sverdlovsk,2014,facility,2132,16638,27
Sverdlovsk,2014,healthcare,31,149,6
Sverdlovsk,2014,other,3,2,2
Sverdlovsk,2015,company,47,78,6
Sverdlovsk,2015,education,2068,5103,21
Sverdlovsk,2015,facility,2540,18519,27
Sverdlovsk,2015,healthcare,45,159,6
Sverdlovsk,2015,nonprofit,1,0,1
Sverdlovsk,2015,other,2,1,3
Sverdlovsk,2016,company,40,113,5
Sverdlovsk,2016,education,2732,7077,24
Sverdlovsk,2016,facility,2722,21180,29
Sverdlovsk,2016,healthcare,71,161,6
Sverdlovsk,2016,nonprofit,2,0,1
Sverdlovsk,2016,other,3,0,1
Sverdlovsk,2017,company,58,137,8
Sverdlovsk,2017,education,3182,9985,22
Sverdlovsk,2017,facility,2875,24177,29
Sverdlovsk,2017,healthcare,57,216,6
Sverdlovsk,2017,nonprofit,1,0,1
Sverdlovsk,2017,other,3,1,2
Sverdlovsk,2018,company,58,145,7
Sverdlovsk,2018,education,4093,13787,22
Sverdlovsk,2018,facility,3268,28977,29
Sverdlovsk,2018,healthcare,74,215,6
Sverdlovsk,2018,other,10,3,2
Sverdlovsk,2019,company,57,164,7
Sverdlovsk,2019,education,5008,17901,25
Sverdlovsk,2019,facility,4048,34753,29
Sverdlovsk,2019,healthcare,119,297,6
Sverdlovsk,2019,nonprofit,0,2,1
Sverdlovsk,2019,other,18,33,2
Sverdlovsk,2020,company,44,213,8
Sverdlovsk,2020,education,6621,26388,23
Sverdlovsk,2020,facility,4251,40825,29
Sverdlovsk,2020,healthcare,152,484,6
Sverdlovsk,2020,nonprofit,0,3,1
Sverdlovsk,2020,other,11,97,2
Sverdlovsk,2021,company,38,248,7
Sverdlovsk,2021,education,5990,33721,24
Sverdlovsk,2021,facility,4421,45948,29
Sverdlovsk,2021,healthcare,151,645,6
Sverdlovsk,2021,nonprofit,0,2,1
Sverdlovsk,2021,other,11,73,2
Sverdlovsk,2022,company,30,265,7
Sverdlovsk,2022,education,5272,39896,23
Sverdlovsk,2022,facility,4164,49069,29
Sverdlovsk,2022,healthcare,173,751,6
Sverdlovsk,2022,other,7,144,2
Sverdlovsk,2023,company,21,275,6
Sverdlovsk,2023,education,4061,45166,21
Sverdlovsk,2023,facility,3794,52134,29
Sverdlovsk,2023,healthcare,155,804,6
Sverdlovsk,2023,other,3,175,2
Sverdlovsk,2024,company,6,103,6
Sverdlovsk,2024,education,1085,18517,22
Sverdlovsk,2024,facility,767,18226,29
Sverdlovsk,2024,healthcare,39,303,6
Sverdlovsk,2024,other,1,27,1
Tambov,2012,education,67,216,3
Tambov,2012,facility,5,44,2
Tambov,2013,education,74,276,4
Tambov,2013,facility,7,38,2
Tambov,2014,education,103,321,5
Tambov,2014,facility,19,41,2
Tambov,2015,education,177,376,4
Tambov,2015,facility,27,50,2
Tambov,2016,education,210,551,4
Tambov,2016,facility,16,34,2
Tambov,2017,education,296,672,5
Tambov,2017,facility,23,59,2
Tambov,2018,education,499,880,4
Tambov,2018,facility,38,57,2
Tambov,2019,education,747,1422,5
Tambov,2019,facility,71,76,2
Tambov,2020,education,792,2196,5
Tambov,2020,facility,84,142,2
Tambov,2021,education,993,2849,4
Tambov,2021,facility,114,251,2
Tambov,2022,education,780,2731,4
Tambov,2022,facility,75,241,2
Tambov,2023,education,567,2882,4
Tambov,2023,facility,66,328,2
Tambov,2024,education,124,1095,4
Tambov,2024,facility,8,133,2
Tatarstan,2012,company,7,15,2
Tatarstan,2012,education,1034,5003,24
Tatarstan,2012,facility,338,2626,11
Tatarstan,2012,government,1,1,1
Tatarstan,2012,healthcare,49,73,5
Tatarstan,2012,other,17,81,1
Tatarstan,2013,company,7,26,3
Tatarstan,2013,education,1294,6203,23
Tatarstan,2013,facility,375,3283,11
Tatarstan,2013,healthcare,38,101,5
Tatarstan,2013,other,52,185,1
Tatarstan,2014,company,17,20,3
Tatarstan,2014,education,1964,8113,26
Tatarstan,2014,facility,443,3676,11
Tatarstan,2014,healthcare,56,199,5
Tatarstan,2014,other,83,297,1
Tatarstan,2015,company,34,27,2
Tatarstan,2015,education,2749,10466,26
Tatarstan,2015,facility,487,4013,11
Tatarstan,2015,government,0,2,1
Tatarstan,2015,healthcare,57,343,5
Tatarstan,2015,other,87,513,1
Tatarstan,2016,company,33,35,3
Tatarstan,2016,education,2950,15184,25
Tatarstan,2016,facility,566,4646,11
Tatarstan,2016,government,1,1,1
Tatarstan,2016,healthcare,65,443,5
Tatarstan,2016,other,98,619,1
Tatarstan,2017,company,35,27,3
Tatarstan,2017,education,3718,18616,25
Tatarstan,2017,facility,551,4752,11
Tatarstan,2017,healthcare,80,551,5
Tatarstan,2017,other,104,543,1
Tatarstan,2018,company,45,41,2
Tatarstan,2018,education,4502,24645,26
Tatarstan,2018,facility,728,6177,11
Tatarstan,2018,government,0,1,1
Tatarstan,2018,healthcare,94,576,5
Tatarstan,2018,other,153,715,1
Tatarstan,2019,company,42,73,3
Tatarstan,2019,education,6332,31642,26
Tatarstan,2019,facility,861,7169,11
Tatarstan,2019,government,3,0,1
Tatarstan,2019,healthcare,115,642,5
Tatarstan,2019,other,168,759,1
Tatarstan,2020,company,29,105,3
Tatarstan,2020,education,6719,40418,26
Tatarstan,2020,facility,810,7895,11
Tatarstan,2020,government,1,1,1
Tatarstan,2020,healthcare,150,878,5
Tatarstan,2020,other,157,765,1
Tatarstan,2021,company,38,149,3
Tatarstan,2021,education,6368,50730,26
Tatarstan,2021,facility,779,8860,11
Tatarstan,2021,government,1,5,1
Tatarstan,2021,healthcare,181,1374,5
Tatarstan,2021,other,193,882,1
Tatarstan,2022,company,32,170,3
Tatarstan,2022,education,5748,53868,26
Tatarstan,2022,facility,785,10524,11
Tatarstan,2022,government,0,1,1
Tatarstan,2022,healthcare,160,1769,5
Tatarstan,2022,other,150,857,1
Tatarstan,2023,company,19,198,3
Tatarstan,2023,education,5027,56630,26
Tatarstan,2023,facility,838,10863,11
Tatarstan,2023,government,1,1,1
Tatarstan,2023,healthcare,183,2135,5
Tatarstan,2023,other,139,846,1
Tatarstan,2024,company,4,55,2
Tatarstan,2024,education,1349,19978,26
Tatarstan,2024,facility,180,3836,11
Tatarstan,2024,government,1,2,1
Tatarstan,2024,healthcare,65,885,5
Tatarstan,2024,other,34,263,1
Tomsk,2012,education,1509,5379,9
Tomsk,2012,facility,596,5479,10
Tomsk,2012,healthcare,20,112,2
Tomsk,2013,education,1613,6650,9
Tomsk,2013,facility,655,6444,11
Tomsk,2013,healthcare,20,136,2
Tomsk,2014,education,3925,10514,9
Tomsk,2014,facility,978,7370,11
Tomsk,2014,healthcare,22,153,2
Tomsk,2015,education,6669,17077,9
Tomsk,2015,facility,1313,8741,13
Tomsk,2015,healthcare,29,159,2
Tomsk,2016,education,7776,25169,9
Tomsk,2016,facility,1469,9635,12
Tomsk,2016,healthcare,36,172,2
Tomsk,2017,education,6100,30559,9
Tomsk,2017,facility,1202,10171,11
Tomsk,2017,healthcare,227,183,2
Tomsk,2018,education,5984,39790,9
Tomsk,2018,facility,1601,12014,11
Tomsk,2018,healthcare,294,368,2
Tomsk,2019,education,6681,51663,9
Tomsk,2019,facility,1720,13300,12
Tomsk,2019,healthcare,448,706,2
Tomsk,2020,education,6586,64933,9
Tomsk,2020,facility,1750,15261,11
Tomsk,2020,healthcare,483,1257,2
Tomsk,2021,education,6323,75649,9
Tomsk,2021,facility,1435,14945,13
Tomsk,2021,healthcare,600,1969,2
Tomsk,2022,education,5517,80808,9
Tomsk,2022,facility,1580,16657,13
Tomsk,2022,healthcare,539,2775,2
Tomsk,2023,education,4702,84108,9
Tomsk,2023,facility,1289,16688,12
Tomsk,2023,healthcare,596,3577,2
Tomsk,2024,education,1175,29631,9
Tomsk,2024,facility,214,4948,12
Tomsk,2024,healthcare,159,1379,2
Tula,2012,education,63,483,3
Tula,2012,healthcare,0,15,2
Tula,2013,education,86,561,4
Tula,2013,healthcare,9,8,2
Tula,2014,education,75,585,3
Tula,2014,healthcare,7,11,2
Tula,2015,education,146,750,3
Tula,2015,healthcare,12,15,2
Tula,2015,other,2,0,1
Tula,2016,education,164,720,3
Tula,2016,healthcare,14,21,2
Tula,2016,other,0,1,1
Tula,2017,education,230,882,4
Tula,2017,healthcare,11,19,2
Tula,2017,other,1,1,1
Tula,2018,education,289,1044,4
Tula,2018,healthcare,19,14,2
Tula,2018,other,2,1,1
Tula,2019,education,451,1419,4
Tula,2019,healthcare,26,31,2
Tula,2019,other,2,3,1
Tula,2020,education,383,1566,4
Tula,2020,healthcare,16,56,2
Tula,2020,other,0,5,1
Tula,2021,education,589,1769,3
Tula,2021,healthcare,29,75,2
Tula,2021,other,1,5,1
Tula,2022,education,529,1966,4
Tula,2022,healthcare,20,59,2
Tula,2022,other,1,4,1
Tula,2023,education,383,2385,3
Tula,2023,healthcare,14,86,2
Tula,2023,other,2,8,1
Tula,2024,education,90,742,3
Tula,2024,healthcare,6,23,2
Tuva,2012,education,7,40,1
Tuva,2013,education,7,45,1
Tuva,2014,education,6,53,1
Tuva,2015,education,11,61,1
Tuva,2016,education,11,43,1
Tuva,2017,education,20,55,1
Tuva,2018,education,23,113,1
Tuva,2019,education,34,121,1
Tuva,2020,education,68,166,1
Tuva,2021,education,72,256,1
Tuva,2022,education,63,271,1
Tuva,2023,education,26,351,1
Tuva,2024,education,5,85,1
Tver',2012,archive,3,36,1
Tver',2012,education,78,552,3
Tver',2012,facility,4,36,4
Tver',2012,healthcare,30,23,1
Tver',2013,archive,4,57,1
Tver',2013,education,106,556,3
Tver',2013,facility,13,38,3
Tver',2013,healthcare,23,15,1
Tver',2014,archive,0,44,1
Tver',2014,education,120,593,5
Tver',2014,facility,12,34,4
Tver',2014,healthcare,16,49,1
Tver',2015,archive,4,43,1
Tver',2015,education,176,725,4
Tver',2015,facility,10,38,3
Tver',2015,healthcare,42,37,1
Tver',2016,archive,2,44,1
Tver',2016,education,190,848,6
Tver',2016,facility,10,54,4
Tver',2016,healthcare,32,33,1
Tver',2017,archive,6,54,1
Tver',2017,education,222,1004,5
Tver',2017,facility,11,62,4
Tver',2017,healthcare,39,54,1
Tver',2018,archive,9,37,1
Tver',2018,company,1,0,1
Tver',2018,education,247,1179,5
Tver',2018,facility,8,56,4
Tver',2018,healthcare,66,74,1
Tver',2019,archive,17,55,1
Tver',2019,company,1,0,1
Tver',2019,education,347,1353,5
Tver',2019,facility,26,60,4
Tver',2019,healthcare,89,101,1
Tver',2020,archive,16,190,1
Tver',2020,company,5,2,1
Tver',2020,education,429,1800,4
Tver',2020,facility,14,88,5
Tver',2020,healthcare,131,246,1
Tver',2021,archive,9,130,1
Tver',2021,company,3,1,1
Tver',2021,education,643,2282,6
Tver',2021,facility,10,91,4
Tver',2021,healthcare,145,306,1
Tver',2022,archive,6,168,1
Tver',2022,company,1,2,1
Tver',2022,education,466,2209,5
Tver',2022,facility,6,77,4
Tver',2022,healthcare,179,478,1
Tver',2023,archive,14,223,1
Tver',2023,company,3,4,1
Tver',2023,education,303,2171,4
Tver',2023,facility,15,88,4
Tver',2023,healthcare,121,507,1
Tver',2024,archive,2,64,1
Tver',2024,education,46,653,4
Tver',2024,facility,2,20,4
Tver',2024,healthcare,54,206,1
Tyumen',2012,company,5,10,1
Tyumen',2012,education,109,197,11
Tyumen',2012,facility,20,177,2
Tyumen',2012,healthcare,9,100,2
Tyumen',2012,other,0,1,1
Tyumen',2013,company,4,8,1
Tyumen',2013,education,144,250,11
Tyumen',2013,facility,22,257,2
Tyumen',2013,healthcare,12,100,2
Tyumen',2013,other,0,2,1
Tyumen',2014,company,2,8,1
Tyumen',2014,education,254,404,13
Tyumen',2014,facility,29,283,2
Tyumen',2014,healthcare,16,79,2
Tyumen',2014,other,0,4,1
Tyumen',2015,company,5,9,1
Tyumen',2015,education,381,698,12
